index,memory_address,rodata_offset,capacity_bytes,classification,original,translation,status,notes
#var uint2 _main_s_tblInitParam.1124_1436_gp5cp[4] :  : c[80] : -1 : 1
#var uint2 _main_s_tblInitParam.1124_1436_gp5cp[5] :  : c[81] : -1 : 1
#var uint2 _main_s_tblInitParam.1124_1436_gp5cp[6] :  : c[82] : -1 : 1
#var uint2 _main_s_tblInitParam.1124_1436_gp5cp[7] :  : c[83] : -1 : 1
#var ulong _permutation_table : BUFFER[14][232] : buffer[14][232] : -1 : 1
#var ulong _tableValueNoise : BUFFER[14][240] : buffer[14][240] : -1 : 0
#var ulong _tableVectorNoise : BUFFER[14][248] : buffer[14][248] : -1 : 0
#var uint3 gl_GlobalInvocationID : $vin.GBLID : GBLID[3] : -1 : 1
#var uint gl_LocalInvocationIndex : $vin.LCLIDX : LCLIDX[4] : -1 : 1
#var int tableManagerParamOffset[0] :  : shared_mem[0], 76 : -1 : 1
#var ulong texDepth : BUFFER[14][16] : buffer[14][16] : -1 : 1
#var ulong texSource : BUFFER[14][8] : buffer[14][8] : -1 : 1
#var uint ParticleBuffer[0] :  : sbo_buffer[0][0] : -1 : 1
#var uint nMaxParticleNum : BUFFER[0] : buffer[0][0] : -1 : 1
#var uint nCounterOffset : BUFFER[0] : buffer[0][4] : -1 : 1
#var uint2 vScreenSize : BUFFER[0] : buffer[0][8] : -1 : 1
#var float2 vRecipScreenSize : BUFFER[0] : buffer[0][16] : -1 : 1
#var float fProbabilityScale : BUFFER[0] : buffer[0][24] : -1 : 1
#var uint nSourceAddress : BUFFER[0] : buffer[0][28] : -1 : 1
#var uint nFactoryAddress : BUFFER[0] : buffer[0][32] : -1 : 1
#var uint nParticleManagerAddress : BUFFER[0] : buffer[0][36] : -1 : 1
#var float4x4 matC2W : BUFFER[0] : buffer[0][48], 4 : -1 : 1
#var float4 vDDot : BUFFER[0] : buffer[0][112] : -1 : 1
#var float4 vDPort : BUFFER[0] : buffer[0][128] : -1 : 1
#var uint nDepthFormat : BUFFER[0] : buffer[0][144] : -1 : 1
#var uint nRandomNumber : BUFFER[0] : buffer[0][148] : -1 : 1
#default _main_s_anReferenceParamTable_1435_gp5cp[0] = -1
#default _main_s_anReferenceParamTable_1435_gp5cp[1] = -1
#default _main_s_anReferenceParamTable_1435_gp5cp[2] = -1
#default _main_s_anReferenceParamTable_1435_gp5cp[3] = -1
#default _main_s_anReferenceParamTable_1435_gp5cp[4] = -1
#default _main_s_anReferenceParamTable_1435_gp5cp[5] = -1
#default _main_s_anReferenceParamTable_1435_gp5cp[6] = -1
#default _main_s_anReferenceParamTable_1435_gp5cp[7] = 19
#default _main_s_anReferenceParamTable_1435_gp5cp[8] = 7
#default _main_s_anReferenceParamTable_1435_gp5cp[9] = 20
#default _main_s_anReferenceParamTable_1435_gp5cp[10] = 21
#default _main_s_anReferenceParamTable_1435_gp5cp[11] = 22
#default _main_s_anReferenceParamTable_1435_gp5cp[12] = -1
#default _main_s_anReferenceParamTable_1435_gp5cp[13] = 12
#default _main_s_anReferenceParamTable_1435_gp5cp[14] = 23
#default _main_s_anReferenceParamTable_1435_gp5cp[15] = 24
#default _main_s_anReferenceParamTable_1435_gp5cp[16] = 25
#default _main_s_anReferenceParamTable_1435_gp5cp[17] = 26
#default _main_s_anReferenceParamTable_1435_gp5cp[18] = -1
#default _main_s_anReferenceParamTable_1435_gp5cp[19] = 7
#default _main_s_anReferenceParamTable_1435_gp5cp[20] = 9
#default _main_s_anReferenceParamTable_1435_gp5cp[21] = 10
#default _main_s_anReferenceParamTable_1435_gp5cp[22] = 11
#default _main_s_anReferenceParamTable_1435_gp5cp[23] = 14
#default _main_s_anReferenceParamTable_1435_gp5cp[24] = 15
#default _main_s_anReferenceParamTable_1435_gp5cp[25] = 16
#default _main_s_anReferenceParamTable_1435_gp5cp[26] = 17
#default _main_s_anReferenceParamTable_1435_gp5cp[27] = -1
#default _main_s_anReferenceParamTable_1435_gp5cp[28] = 43
#default _main_s_anReferenceParamTable_1435_gp5cp[29] = 44
#default _main_s_anReferenceParamTable_1435_gp5cp[30] = 45
#default _main_s_anReferenceParamTable_1435_gp5cp[31] = 46
#default _main_s_anReferenceParamTable_1435_gp5cp[32] = 47
#default _main_s_anReferenceParamTable_1435_gp5cp[33] = 48
#default _main_s_anReferenceParamTable_1435_gp5cp[34] = 49
#default _main_s_anReferenceParamTable_1435_gp5cp[35] = 50
#default _main_s_anReferenceParamTable_1435_gp5cp[36] = 51
#default _main_s_anReferenceParamTable_1435_gp5cp[37] = 52
#default _main_s_anReferenceParamTable_1435_gp5cp[38] = 53
#default _main_s_anReferenceParamTable_1435_gp5cp[39] = 54
#default _main_s_anReferenceParamTable_1435_gp5cp[40] = 55
#default _main_s_anReferenceParamTable_1435_gp5cp[41] = 56
#default _main_s_anReferenceParamTable_1435_gp5cp[42] = -1
#default _main_s_anReferenceParamTable_1435_gp5cp[43] = 28
#default _main_s_anReferenceParamTable_1435_gp5cp[44] = 29
#default _main_s_anReferenceParamTable_1435_gp5cp[45] = 30
#default _main_s_anReferenceParamTable_1435_gp5cp[46] = 31
#default _main_s_anReferenceParamTable_1435_gp5cp[47] = 32
#default _main_s_anReferenceParamTable_1435_gp5cp[48] = 33
#default _main_s_anReferenceParamTable_1435_gp5cp[49] = 34
#default _main_s_anReferenceParamTable_1435_gp5cp[50] = 35
#default _main_s_anReferenceParamTable_1435_gp5cp[51] = 36
#default _main_s_anReferenceParamTable_1435_gp5cp[52] = 37
#default _main_s_anReferenceParamTable_1435_gp5cp[53] = 38
#default _main_s_anReferenceParamTable_1435_gp5cp[54] = 39
#default _main_s_anReferenceParamTable_1435_gp5cp[55] = 40
#default _main_s_anReferenceParamTable_1435_gp5cp[56] = 41
#default _main_s_anReferenceParamTable_1435_gp5cp[57] = -1
#default _main_s_anReferenceParamTable_1435_gp5cp[58] = -1
#default _main_s_anReferenceParamTable_1435_gp5cp[59] = -1
#default _main_s_anReferenceParamTable_1435_gp5cp[60] = -1
#default _main_s_anReferenceParamTable_1435_gp5cp[61] = 48
#default _main_s_anReferenceParamTable_1435_gp5cp[62] = 49
#default _main_s_anReferenceParamTable_1435_gp5cp[63] = 68
#default _main_s_anReferenceParamTable_1435_gp5cp[64] = 69
#default _main_s_anReferenceParamTable_1435_gp5cp[65] = 70
#default _main_s_anReferenceParamTable_1435_gp5cp[66] = 71
#default _main_s_anReferenceParamTable_1435_gp5cp[67] = 72
#default _main_s_anReferenceParamTable_1435_gp5cp[68] = 63
#default _main_s_anReferenceParamTable_1435_gp5cp[69] = 64
#default _main_s_anReferenceParamTable_1435_gp5cp[70] = 65
#default _main_s_anReferenceParamTable_1435_gp5cp[71] = 66
#default _main_s_anReferenceParamTable_1435_gp5cp[72] = 67
#default _main_s_anReferenceParamTable_1435_gp5cp[73] = -1
#default _main_s_anReferenceParamTable_1435_gp5cp[74] = -1
#default _main_s_anReferenceParamTable_1435_gp5cp[75] = -1
#default _main_s_tblInitParam.1124_1436_gp5cp[0] = 68 4
#default _main_s_tblInitParam.1124_1436_gp5cp[1] = 64 28
#default _main_s_tblInitParam.1124_1436_gp5cp[2] = 72 29
#default _main_s_tblInitParam.1124_1436_gp5cp[3] = 80 30
#default _main_s_tblInitParam.1124_1436_gp5cp[4] = 52 40
#default _main_s_tblInitParam.1124_1436_gp5cp[5] = 0 41
#default _main_s_tblInitParam.1124_1436_gp5cp[6] = 84 31
#default _main_s_tblInitParam.1124_1436_gp5cp[7] = 88 32
SHARED_MEMORY 304;
SHARED shared_mem[] = { program.sharedmem };
PARAM c[84] = { program.local[0..83] };
STORAGE sbo_buf0[] = { program.storage[0] };
CBUFFER buf0[] = { program.buffer[0] };
CBUFFER buf14[] = { program.buffer[14] };
TEMP R0, R1, R2, R3, R4, R5, R6, R7, R8, R9, R10, R11, R12, R13, R14, R15, R16, R17, R18, R19, R20, R21, R22, R23, R24, R25, R26, R27, R28, R29, R30, R31, R32, R33, R34, R35, R36, R37, R38, R39, R40, R41, R42;
LONG TEMP D0;
TEMP T;
TEMP RC;
SHORT TEMP HC;
MOV.U R0.z, {1, 0, 0, 0}.x;
#MSDB: Sloc 1 15349:222
MOV.U R0.y, invocation.localindex.x;
#MSDB: Sloc 2 15157:171
REP.S ;
#MSDB: Sloc 3 15157:171
SGE.U.CC HC.x, R0.y, {76, 0, 0, 0};
#MSDB: Sloc 4 15157:171
BRK   (NE.x);
#MSDB: Sloc 5 15157:171
MUL.S R0.w, R0.y, {4, 0, 0, 0}.x;
#MSDB: Sloc 6 15157:172
MOV.S R0.w, R0;
#MSDB: Sloc 7 15157:172
STS.S32 {-1, 0, 0, 0}, shared_mem[R0.w];
#MSDB: Sloc 8 15157:172
ADD.U R0.y, R0, {64, 0, 0, 0}.x;
#MSDB: Sloc 9 15157:171
ENDREP;
#MSDB: Sloc 10 15157:171
MEMBAR.CTA;
#MSDB: Sloc 11 13862:140
MEMBAR.CTA;
#MSDB: Sloc 12 13862:141
BAR ;
#MSDB: Sloc 13 13862:147
SEQ.U R0.y, invocation.globalid.x, {0, 0, 0, 0}.x;
#MSDB: Sloc 14 13676:62
MOV.U.CC RC.x, -R0.y;
#MSDB: Sloc 15 13676:62
IF    NE.x;
#MSDB: Sloc 16 13676:62
LDC.U32 R30.x, buf0[4];
#MSDB: Sloc 17 13676:63
DIV.U R0.y, R30.x, {4, 0, 0, 0}.x;
#MSDB: Sloc 18 13676:63
MUL.S R0.y, R0, {4, 0, 0, 0}.x;
#MSDB: Sloc 19 13676:63
MOV.S R0.y, R0;
#MSDB: Sloc 20 13676:63
LDC.U32 R31.x, buf0[0];
#MSDB: Sloc 21 13676:63
LDB.U32 R30.x, sbo_buf0[R0.y];
#MSDB: Sloc 22 13676:63
MOD.U R0.w, R30.x, R31.x;
#MSDB: Sloc 23 13676:63
STB.U32 R0.w, sbo_buf0[R0.y];
#MSDB: Sloc 24 13676:63
ENDIF;
#MSDB: Sloc 25 13676:63
LDC.U32X2 R0.y, buf0[8];
#MSDB: Sloc 26 13676:66
SGE.U R0.y, invocation.globalid.x, R0;
#MSDB: Sloc 27 13676:66
MOV.U.CC RC.x, -R0.y;
#MSDB: Sloc 28 13676:66
IF    NE.x;
#MSDB: Sloc 29 13676:66
MOV.U R0.z, {0, 0, 0, 0}.x;
#MSDB: Sloc 30 13676:67
ENDIF;
#MSDB: Sloc 31 13676:67
MOV.U.CC RC.x, R0.z;
#MSDB: Sloc 32 13676:70
IF    NE.x;
#MSDB: Sloc 33 13676:70
LDC.U32 R30.x, buf0[8];
#MSDB: Sloc 34 13676:70
MOD.U R0.y, invocation.globalid.x, R30.x;
#MSDB: Sloc 35 13676:70
DIV.U R0.w, invocation.globalid.x, R30.x;
#MSDB: Sloc 36 13676:70
I2F.U R1.w, R0;
#MSDB: Sloc 37 13676:70
LDC.F32X2 R31.xy, buf0[16];
#MSDB: Sloc 38 13676:71
I2F.U R1.z, R0.y;
#MSDB: Sloc 39 13676:70
MUL.F32 R1.zw, R1, R31.xyxy;
#MSDB: Sloc 40 13676:71
LDC.U32 R30.x, buf0[148];
#MSDB: Sloc 41 13676:81
ADD.U R0.y, invocation.globalid.x, R30.x;
#MSDB: Sloc 42 13676:81
MAD.U R0.y, R0, {214013, 0, 0, 0}.x, {2531011, 0, 0, 0}.x;
#MSDB: Sloc 43 14524:44
SHR.U R0.y, R0, {16, 0, 0, 0}.x;
#MSDB: Sloc 44 14524:45
LDC.F32X4 R30, buf0[128];
#MSDB: Sloc 45 13676:75
MAD.F32 R1.zw, R1, {2, -1, 0, 0}.x, {2, -1, 0, 0}.y;
#MSDB: Sloc 46 13676:73
MAD.F32 R32.x, R1.z, R30, R30.y;
#MSDB: Sloc 47 13676:75
AND.U R0.y, R0, {32767, 0, 0, 0}.x;
#MSDB: Sloc 48 14524:45
ADD.U R0.w, invocation.globalid.x, {1, 0, 0, 0}.x;
#MSDB: Sloc 49 13676:82
MUL.U R0.w, R0.y, R0;
#MSDB: Sloc 50 13676:82
MAD.F32 R0.y, -R1.w, R30.z, R30.w;
#MSDB: Sloc 51 13676:76
MAD.U R5.y, R0.w, {214013, 0, 0, 0}.x, {2531011, 0, 0, 0}.x;
#MSDB: Sloc 52 14524:44
SHR.U R0.w, R5.y, {16, 0, 0, 0}.x;
#MSDB: Sloc 53 14524:45
AND.U R0.w, R0, {32767, 0, 0, 0}.x;
#MSDB: Sloc 54 14524:45
I2F.U R0.w, R0;
#MSDB: Sloc 55 14524:51
MOV.F R32.y, R0;
#MSDB: Sloc 56 13676:77
MOV.F R32.z, {0, 0, 0, 0}.x;
#MSDB: Sloc 57 13676:77
LDC.U64 D0.x, buf14[8];
#MSDB: Sloc 58 13676:77
TXL.F R30.x, R32.xyzz, handle(D0.x), 2D;
#MSDB: Sloc 59 13676:77
LDC.F32 R31.x, buf0[24];
#MSDB: Sloc 60 13676:78
MUL.F32 R1.y, R30.x, R31.x;
#MSDB: Sloc 61 13676:78
MUL.F32 R0.w, R0, {3.05185094e-05, 0, 0, 0}.x;
#MSDB: Sloc 62 14524:51
SGE.F32 R0.w, R0, R1.y;
#MSDB: Sloc 63 13676:83
TRUNC.U.CC HC.x, R0.w;
#MSDB: Sloc 64 13676:83
MOV.F R2.w, R0.y;
#MSDB: Sloc 65 13676:76
MOV.F R2.z, R32.x;
#MSDB: Sloc 66 13676:76
IF    NE.x;
#MSDB: Sloc 67 13676:83
MOV.U R0.z, {0, 0, 0, 0}.x;
#MSDB: Sloc 68 13676:85
ENDIF;
#MSDB: Sloc 69 13676:85
MOV.U.CC RC.x, R0.z;
#MSDB: Sloc 70 13676:89
IF    NE.x;
#MSDB: Sloc 71 13676:89
LDC.U32 R30.x, buf0[4];
#MSDB: Sloc 72 13676:89
DIV.U R0.y, R30.x, {4, 0, 0, 0}.x;
#MSDB: Sloc 73 13676:89
MUL.S R0.y, R0, {4, 0, 0, 0}.x;
#MSDB: Sloc 74 13676:89
MOV.S R0.y, R0;
#MSDB: Sloc 75 13676:89
ATOMB.ADD.U32 R30.x, {1, 0, 0, 0}, sbo_buf0[R0.y];
#MSDB: Sloc 76 13676:89
LDC.U32 R31.x, buf0[0];
#MSDB: Sloc 77 13676:90
MUL.U R0.y, R31.x, {4, 0, 0, 0}.x;
#MSDB: Sloc 78 15349:221
MOD.U R4.y, R30.x, R31.x;
#MSDB: Sloc 79 13676:90
DIV.U R0.y, R0, {4, 0, 0, 0}.x;
#MSDB: Sloc 80 15349:221
ADD.U R0.y, R4, R0;
#MSDB: Sloc 81 15349:222
MUL.S R0.y, R0, {4, 0, 0, 0}.x;
#MSDB: Sloc 82 15349:222
MOV.S R0.y, R0;
#MSDB: Sloc 83 15349:222
LDB.U32 R31.x, sbo_buf0[R0.y];
#MSDB: Sloc 84 15349:184
AND.U R0.z, R31.x, {65535, 0, 0, 0}.x;
#MSDB: Sloc 85 13920:437
ADD.U R0.z, R0, {458752, 0, 0, 0}.x;
#MSDB: Sloc 86 13920:451
STB.U32 R0.z, sbo_buf0[R0.y];
#MSDB: Sloc 87 15349:222
MOV.F R31.xy, R2.zwzw;
#MSDB: Sloc 88 13676:118
MOV.F R31.z, {0, 0, 0, 0}.x;
#MSDB: Sloc 89 13676:118
LDC.U64 D0.x, buf14[16];
#MSDB: Sloc 90 13676:118
TXL.F R32, R31.xyzz, handle(D0.x), 2D;
#MSDB: Sloc 91 13676:118
LDC.U32 R31.x, buf0[144];
#MSDB: Sloc 92 13676:123
AND.U R0.y, R31.x, {1, 0, 0, 0}.x;
#MSDB: Sloc 93 13676:123
SNE.U R1.y, R0, {0, 0, 0, 0}.x;
#MSDB: Sloc 94 13676:123
MOV.U.CC RC.x, -R1.y;
#MSDB: Sloc 95 13676:123
MOV.F R1.zw, R32.xyxw;
#MSDB: Sloc 96 13676:118
MOV.F R0.zw, R32.xyyz;
#MSDB: Sloc 97 13676:118
MOV.U R0.y, R30.x;
#MSDB: Sloc 98 13676:89
IF    NE.x;
#MSDB: Sloc 99 13676:123
MOV.F R1.w, {1, 0, 0, 0}.x;
#MSDB: Sloc 100 13676:123
ELSE;
#MSDB: Sloc 101 13676:123
MOV.F R1.z, {1, 0, 0, 0}.x;
#MSDB: Sloc 102 13676:123
ENDIF;
#MSDB: Sloc 103 13676:123
MOV.F R32.yz, R0.xzww;
#MSDB: Sloc 104 13676:123
LDC.F32X4 R30, buf0[64];
#MSDB: Sloc 105 13862:125
MAD.F32 R2.zw, R2, {2, -1, 0, 0}.x, {2, -1, 0, 0}.y;
#MSDB: Sloc 106 13676:128
MUL.F32 R31, -R2.w, R30;
#MSDB: Sloc 107 13862:125
LDC.F32X4 R30, buf0[48];
#MSDB: Sloc 108 13862:125
MAD.F32 R31, R2.z, R30, R31;
#MSDB: Sloc 109 13862:125
LDC.F32X4 R30, buf0[112];
#MSDB: Sloc 110 13676:126
MOV.F R32.xw, R1.zyzw;
#MSDB: Sloc 111 13676:123
DP4.F32 R0.y, R32, R30;
#MSDB: Sloc 112 13676:126
LDC.F32X4 R32, buf0[80];
#MSDB: Sloc 113 13862:125
MAD.F32 R31, R0.y, R32, R31;
#MSDB: Sloc 114 13862:125
LDC.F32X4 R32, buf0[96];
#MSDB: Sloc 115 13862:125
ADD.F32 R31, R31, R32;
#MSDB: Sloc 116 13862:125
LDC.U32 R30.x, buf0[32];
#MSDB: Sloc 117 15145:135
ADD.U R0.y, R30.x, {4, 0, 0, 0}.x;
#MSDB: Sloc 118 15145:135
DIV.U R0.y, R0, {4, 0, 0, 0}.x;
#MSDB: Sloc 119 14113:124
LDC.U64 D0.x, buf14[0];
#MSDB: Sloc 120 14113:125
TXF.U R30.x, R0.y, handle(D0.x), BUFFER;
#MSDB: Sloc 121 14113:125
AND.U R0.y, R30.x, {15, 0, 0, 0}.x;
#MSDB: Sloc 122 15145:136
SEQ.U R0.z, R0.y, {0, 0, 0, 0}.x;
#MSDB: Sloc 123 15145:138
MOV.U.CC RC.x, -R0.z;
#MSDB: Sloc 124 15145:138
DIV.F32 R32.xyz, R31, R31.w;
#MSDB: Sloc 125 13676:133
MOV.F R32.w, {1, 0, 0, 0}.x;
#MSDB: Sloc 126 13676:134
IF    NE.x;
#MSDB: Sloc 127 15145:138
MOV.F R35.xyz, {1, 0, 0, 0}.xyyw;
#MSDB: Sloc 128 15145:139
MOV.F R38.xyz, {0, 1, 0, 0}.xyxw;
#MSDB: Sloc 129 15145:139
MOV.F R39.xyz, {0, 1, 0, 0}.xxyw;
#MSDB: Sloc 130 15145:139
ELSE;
#MSDB: Sloc 131 15145:139
LDC.U32 R31.x, buf0[28];
#MSDB: Sloc 132 15145:141
ADD.U R0.z, R31.x, {128, 0, 0, 0}.x;
#MSDB: Sloc 133 15145:142
LDC.U64 D0.x, buf14[0];
#MSDB: Sloc 134 14113:125
DIV.U R0.w, R0.z, {4, 0, 0, 0}.x;
#MSDB: Sloc 135 14113:124
TXF.U R31.x, R0.w, handle(D0.x), BUFFER;
#MSDB: Sloc 136 14113:125
ADD.U R0.z, R31.x, R0;
#MSDB: Sloc 137 15145:142
ADD.U R0.z, R0, {16, 0, 0, 0}.x;
#MSDB: Sloc 138 14754:97
ADD.U R0.z, R0, {48, 0, 0, 0}.x;
#MSDB: Sloc 139 14754:97
DIV.U R0.z, R0, {4, 0, 0, 0}.x;
#MSDB: Sloc 140 14113:152
TXF.U R31.x, R0.z, handle(D0.x), BUFFER;
#MSDB: Sloc 141 14113:153
ADD.S R0.w, R0.z, {2, 0, 0, 0}.x;
#MSDB: Sloc 142 14113:155
TXF.U R33.x, R0.w, handle(D0.x), BUFFER;
#MSDB: Sloc 143 14113:155
MOV.F R34.x, R31;
#MSDB: Sloc 144 13862:90
ADD.S R0.z, R0, {1, 0, 0, 0}.x;
#MSDB: Sloc 145 14113:154
TXF.U R31.x, R0.z, handle(D0.x), BUFFER;
#MSDB: Sloc 146 14113:154
MOV.F R34.z, R33.x;
#MSDB: Sloc 147 13862:90
MOV.F R34.y, R31.x;
#MSDB: Sloc 148 13862:90
ADD.F32 R39.xyz, R32, -R34;
#MSDB: Sloc 149 15145:145
DP3.F32 R0.z, R39, R39;
#MSDB: Sloc 150 15145:146
SLT.F32 R0.z, R0, {1.1920929e-05, 0, 0, 0}.x;
#MSDB: Sloc 151 15145:146
TRUNC.U.CC HC.x, R0.z;
#MSDB: Sloc 152 15145:146
IF    NE.x;
#MSDB: Sloc 153 15145:146
MOV.F R35.xyz, {1, 0, 0, 0}.xyyw;
#MSDB: Sloc 154 15145:147
MOV.F R38.xyz, {0, 1, 0, 0}.xyxw;
#MSDB: Sloc 155 15145:147
MOV.F R39.xyz, {0, 1, 0, 0}.xxyw;
#MSDB: Sloc 156 15145:147
ELSE;
#MSDB: Sloc 157 15145:147
SEQ.U R0.y, R0, {1, 0, 0, 0}.x;
#MSDB: Sloc 158 15145:148
MOV.U.CC RC.x, -R0.y;
#MSDB: Sloc 159 15145:148
IF    NE.x;
#MSDB: Sloc 160 15145:148
DP3.F32 R0.y, R39, R39;
#MSDB: Sloc 161 15145:149
RSQ.F32 R0.y, R0.y;
#MSDB: Sloc 162 15145:149
MUL.F32 R33.xyz, R0.y, R39;
#MSDB: Sloc 163 15145:149
SLT.F32 R0.y, {0.998807907, 0, 0, 0}.x, |R33|;
#MSDB: Sloc 164 15145:150
TRUNC.U.CC HC.x, R0.y;
#MSDB: Sloc 165 15145:150
MOV.F R31.xyz, R33;
#MSDB: Sloc 166 15145:149
MOV.F R39.xyz, R33;
#MSDB: Sloc 167 15145:149
IF    NE.x;
#MSDB: Sloc 168 15145:150
SLE.F32 R0.y, {0, 0, 0, 0}.x, R31.z;
#MSDB: Sloc 169 15145:151
TRUNC.U.CC HC.x, R0.y;
#MSDB: Sloc 170 15145:151
IF    NE.x;
#MSDB: Sloc 171 15145:151
MUL.F32 R33.xyz, -R31.zxyw, {0, 1, 0, 0}.xxyw;
#MSDB: Sloc 172 15145:152
MAD.F32 R38.xyz, R31.yzxw, {0, 1, 0, 0}.xyxw, R33;
#MSDB: Sloc 173 15145:152
ELSE;
#MSDB: Sloc 174 15145:152
MUL.F32 R33.xyz, -R31.yzxw, {0, 1, 0, 0}.xyxw;
#MSDB: Sloc 175 15145:154
MAD.F32 R38.xyz, R31.zxyw, {0, 1, 0, 0}.xxyw, R33;
#MSDB: Sloc 176 15145:154
ENDIF;
#MSDB: Sloc 177 15145:154
DP3.F32 R0.y, R38, R38;
#MSDB: Sloc 178 15145:156
RSQ.F32 R0.y, R0.y;
#MSDB: Sloc 179 15145:156
MUL.F32 R38.xyz, R0.y, R38;
#MSDB: Sloc 180 15145:156
MUL.F32 R33.xyz, R38.zxyw, R31.yzxw;
#MSDB: Sloc 181 15145:157
MAD.F32 R35.xyz, R38.yzxw, R31.zxyw, -R33;
#MSDB: Sloc 182 15145:157
ELSE;
#MSDB: Sloc 183 15145:157
MUL.F32 R33.xyz, -R31.yzxw, {0, 1, 0, 0}.xxyw;
#MSDB: Sloc 184 15145:159
MAD.F32 R33.xyz, R31.zxyw, {1, 0, 0, 0}.xyyw, R33;
#MSDB: Sloc 185 15145:159
DP3.F32 R0.y, R33, R33;
#MSDB: Sloc 186 15145:160
RSQ.F32 R0.y, R0.y;
#MSDB: Sloc 187 15145:160
MUL.F32 R35.xyz, R0.y, R33;
#MSDB: Sloc 188 15145:160
MUL.F32 R33.xyz, R35.yzxw, R31.zxyw;
#MSDB: Sloc 189 15145:161
MAD.F32 R38.xyz, R35.zxyw, R31.yzxw, -R33;
